obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('112',)",3750090893.31,11,3.63843011856,3767111117.49,3767111255.7,3750090893.31,0.0,internal_timestamp,66.5729980469,1541102093.31,33.7081985474,0,9.48569965363,1026.33512812,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('113',)",3750090893.37,11,3.6384499073,3767111117.49,3767111255.7,3750090893.37,0.0,internal_timestamp,66.5550003052,1541102093.37,33.7081985474,0,9.48589992523,1026.33501327,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('114',)",3750090893.43,11,3.63846993446,3767111117.49,3767111255.7,3750090893.43,0.0,internal_timestamp,66.5329971313,1541102093.43,33.7080993652,0,9.48620033264,1026.33478625,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('115',)",3750090893.49,11,3.6384999752,3767111117.49,3767111255.7,3750090893.49,0.0,internal_timestamp,66.5090026855,1541102093.49,33.7080001831,0,9.48659992218,1026.33453389,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('116',)",3750090893.56,11,3.63854002953,3767111117.49,3767111255.7,3750090893.56,0.0,internal_timestamp,66.486000061,1541102093.56,33.7080001831,0,9.48709964752,1026.3343471,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('117',)",3750090893.62,11,3.63858008385,3767111117.49,3767111255.7,3750090893.62,0.0,internal_timestamp,66.466003418,1541102093.62,33.707901001,0,9.48760032654,1026.33409637,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('118',)",3750090893.68,11,3.63860988617,3767111117.49,3767111255.7,3750090893.68,0.0,internal_timestamp,66.4420013428,1541102093.68,33.7078018188,0,9.48810005188,1026.33382754,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('119',)",3750090893.74,11,3.63864994049,3767111117.49,3767111255.7,3750090893.74,0.0,internal_timestamp,66.4199981689,1541102093.74,33.7078018188,0,9.48859977722,1026.3336453,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('120',)",3750090893.81,11,3.63867998123,3767111117.49,3767111255.7,3750090893.81,0.0,internal_timestamp,66.3980026245,1541102093.81,33.707698822,0,9.48900032043,1026.3333989,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('121',)",3750090893.87,11,3.63870000839,3767111117.49,3767111255.7,3750090893.87,0.0,internal_timestamp,66.375,1541102093.87,33.7075004578,0,9.48939990997,1026.33307356,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('122',)",3750090893.93,11,3.63872003555,3767111117.49,3767111255.7,3750090893.93,0.0,internal_timestamp,66.3560028076,1541102093.93,33.7074012756,0,9.48970031738,1026.33286023,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('123',)",3750090893.99,11,3.63874006271,3767111117.49,3767111255.7,3750090893.99,0.0,internal_timestamp,66.3339996338,1541102093.99,33.7072982788,0,9.49009990692,1026.33261394,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('124',)",3750090894.06,11,3.63877010345,3767111117.49,3767111255.7,3750090894.06,0.0,internal_timestamp,66.3140029907,1541102094.06,33.7072982788,0,9.49040031433,1026.33247355,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('125',)",3750090894.12,11,3.63879990578,3767111117.49,3767111255.7,3750090894.12,0.0,internal_timestamp,66.2860031128,1541102094.12,33.7072982788,0,9.49069976807,1026.33229684,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('126',)",3750090894.18,11,3.63881993294,3767111117.49,3767111255.7,3750090894.18,0.0,internal_timestamp,66.2659988403,1541102094.18,33.7072982788,0,9.49100017548,1026.3321564,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('127',)",3750090894.24,11,3.63885998726,3767111117.49,3767111255.7,3750090894.24,0.0,internal_timestamp,66.2450027466,1541102094.24,33.7074012756,0,9.49139976501,1026.33207564,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('128',)",3750090894.31,11,3.638890028,3767111117.49,3767111255.7,3750090894.31,0.0,internal_timestamp,66.2210006714,1541102094.31,33.7072982788,0,9.49180030823,1026.33182009,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('129',)",3750090894.37,11,3.63893008232,3767111117.49,3767111255.7,3750090894.37,0.0,internal_timestamp,66.1979980469,1541102094.37,33.7074012756,0,9.49219989777,1026.33173019,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('130',)",3750090894.43,11,3.63898992538,3767111117.49,3767111255.7,3750090894.43,0.0,internal_timestamp,66.1750030518,1541102094.43,33.7075004578,0,9.49279975891,1026.33160447,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('131',)",3750090894.49,11,3.63902997971,3767111117.49,3767111255.7,3750090894.49,0.0,internal_timestamp,66.1529998779,1541102094.49,33.7074012756,0,9.49330043793,1026.33134456,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('132',)",3750090894.56,11,3.63907003403,3767111117.49,3767111255.7,3750090894.56,0.0,internal_timestamp,66.1299972534,1541102094.56,33.7072982788,0,9.49390029907,1026.33106085,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('133',)",3750090894.62,11,3.63911008835,3767111117.49,3767111255.71,3750090894.62,0.0,internal_timestamp,66.1090011597,1541102094.62,33.7070999146,0,9.49440002441,1026.3307282,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('134',)",3750090894.68,11,3.63913989067,3767111117.49,3767111255.71,3750090894.68,0.0,internal_timestamp,66.0869979858,1541102094.68,33.7070007324,0,9.49489974976,1026.33046845,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('135',)",3750090894.74,11,3.63915991783,3767111117.49,3767111255.71,3750090894.74,0.0,internal_timestamp,66.06300354,1541102094.74,33.7069015503,0,9.49520015717,1026.33023234,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('136',)",3750090894.81,11,3.63918995857,3767111117.49,3767111255.71,3750090894.81,0.0,internal_timestamp,66.0429992676,1541102094.81,33.7070007324,0,9.4954996109,1026.33016954,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('137',)",3750090894.87,11,3.63919997215,3767111117.49,3767111255.71,3750090894.87,0.0,internal_timestamp,66.0210037231,1541102094.87,33.7070007324,0,9.4955997467,1026.33005289,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('138',)",3750090894.93,11,3.63920998573,3767111117.49,3767111255.71,3750090894.93,0.0,internal_timestamp,65.9980010986,1541102094.93,33.7070007324,0,9.49569988251,1026.32993165,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('139',)",3750090894.99,11,3.63921999931,3767111117.49,3767111255.71,3750090894.99,0.0,internal_timestamp,65.9710006714,1541102094.99,33.7070007324,0,9.49590015411,1026.32977577,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('140',)",3750090895.06,11,3.63923001289,3767111117.49,3767111255.71,3750090895.06,0.0,internal_timestamp,65.9449996948,1541102095.06,33.7069015503,0,9.49610042572,1026.32954695,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('141',)",3750090895.12,11,3.63923001289,3767111117.49,3767111255.71,3750090895.12,0.0,internal_timestamp,65.9240036011,1541102095.12,33.7069015503,0,9.49610042572,1026.32945129,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('142',)",3750090895.18,11,3.63923001289,3767111117.49,3767111255.71,3750090895.18,0.0,internal_timestamp,65.9069976807,1541102095.18,33.7067985535,0,9.49619960785,1026.32927707,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('143',)",3750090895.24,11,3.63921999931,3767111117.49,3767111255.71,3750090895.24,0.0,internal_timestamp,65.8870010376,1541102095.24,33.7066993713,0,9.49619960785,1026.32910848,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('144',)",3750090895.31,11,3.63920998573,3767111117.49,3767111255.71,3750090895.31,0.0,internal_timestamp,65.8629989624,1541102095.31,33.7066001892,0,9.49619960785,1026.32892164,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('145',)",3750090895.37,11,3.63920998573,3767111117.49,3767111255.71,3750090895.37,0.0,internal_timestamp,65.8359985352,1541102095.37,33.7066001892,0,9.49619960785,1026.32879863,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('146',)",3750090895.43,11,3.63920998573,3767111117.49,3767111255.71,3750090895.43,0.0,internal_timestamp,65.8140029907,1541102095.43,33.7066993713,0,9.49610042572,1026.32879218,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('147',)",3750090895.49,11,3.63921999931,3767111117.49,3767111255.71,3750090895.49,0.0,internal_timestamp,65.7910003662,1541102095.49,33.7067985535,0,9.49610042572,1026.32876487,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('148',)",3750090895.56,11,3.63921999931,3767111117.49,3767111255.71,3750090895.56,0.0,internal_timestamp,65.7659988403,1541102095.56,33.7069015503,0,9.49610042572,1026.32873143,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('149',)",3750090895.62,11,3.63923001289,3767111117.49,3767111255.71,3750090895.62,0.0,internal_timestamp,65.7440032959,1541102095.62,33.7070007324,0,9.49610042572,1026.32870871,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('150',)",3750090895.68,11,3.63923001289,3767111117.49,3767111255.71,3750090895.68,0.0,internal_timestamp,65.7200012207,1541102095.68,33.7070007324,0,9.49610042572,1026.32859936,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('151',)",3750090895.74,11,3.63923001289,3767111117.49,3767111255.71,3750090895.74,0.0,internal_timestamp,65.6979980469,1541102095.74,33.7070007324,0,9.49610042572,1026.32849911,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('152',)",3750090895.81,11,3.63923001289,3767111117.49,3767111255.71,3750090895.81,0.0,internal_timestamp,65.6780014038,1541102095.81,33.7070007324,0,9.49610042572,1026.32840801,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('153',)",3750090895.87,11,3.63920998573,3767111117.49,3767111255.71,3750090895.87,0.0,internal_timestamp,65.6549987793,1541102095.87,33.7069015503,0,9.49600028992,1026.32824216,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('154',)",3750090895.93,11,3.63919997215,3767111117.49,3767111255.71,3750090895.93,0.0,internal_timestamp,65.6340026855,1541102095.93,33.7067985535,0,9.49600028992,1026.32806603,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('155',)",3750090895.99,11,3.63919997215,3767111117.49,3767111255.71,3750090895.99,0.0,internal_timestamp,65.611000061,1541102095.99,33.7067985535,0,9.49600028992,1026.32796123,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('156',)",3750090896.06,11,3.63920998573,3767111117.49,3767111255.71,3750090896.06,0.0,internal_timestamp,65.5859985352,1541102096.06,33.7067985535,0,9.49610042572,1026.32783089,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('157',)",3750090896.12,11,3.63924002647,3767111117.49,3767111255.72,3750090896.12,0.0,internal_timestamp,65.5609970093,1541102096.12,33.7069015503,0,9.49639987946,1026.3277483,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('158',)",3750090896.18,11,3.63927006721,3767111117.49,3767111255.72,3750090896.18,0.0,internal_timestamp,65.5410003662,1541102096.18,33.7069015503,0,9.49670028687,1026.32760789,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('159',)",3750090896.24,11,3.63930010796,3767111117.49,3767111255.72,3750090896.24,0.0,internal_timestamp,65.5130004883,1541102096.24,33.7069015503,0,9.4970998764,1026.32741473,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('160',)",3750090896.31,11,3.63932991028,3767111117.49,3767111255.72,3750090896.31,0.0,internal_timestamp,65.4919967651,1541102096.31,33.7067985535,0,9.49750041962,1026.32717283,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('161',)",3750090896.37,11,3.63934993744,3767111117.49,3767111255.72,3750090896.37,0.0,internal_timestamp,65.4710006714,1541102096.37,33.7066993713,0,9.49779987335,1026.32695053,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('162',)",3750090896.43,11,3.63937997818,3767111117.49,3767111255.72,3750090896.43,0.0,internal_timestamp,65.4469985962,1541102096.43,33.7066993713,0,9.49820041656,1026.32677543,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('163',)",3750090896.49,11,3.6394200325,3767111117.49,3767111255.72,3750090896.49,0.0,internal_timestamp,65.4270019531,1541102096.49,33.7066001892,1,9.49870014191,1026.3265248,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('164',)",3750090896.74,11,3.6394701004,3767111117.49,3767111255.72,3750090896.74,0.0,internal_timestamp,65.3990020752,1541102096.74,33.7065010071,0,9.49930000305,1026.32622128,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('165',)",3750090896.75,11,3.63950991631,3767111117.49,3767111255.72,3750090896.75,0.0,internal_timestamp,65.3740005493,1541102096.75,33.706401825,0,9.4998998642,1026.32593141,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('166',)",3750090896.75,11,3.63953995705,3767111117.49,3767111255.72,3750090896.75,0.0,internal_timestamp,65.3529968262,1541102096.75,33.7062988281,0,9.50039958954,1026.32567322,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('167',)",3750090896.76,11,3.63954997063,3767111117.49,3767111255.72,3750090896.76,0.0,internal_timestamp,65.3290023804,1541102096.76,33.706199646,0,9.50059986115,1026.32545353,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('168',)",3750090896.81,11,3.63953995705,3767111117.49,3767111255.72,3750090896.81,0.0,internal_timestamp,65.3059997559,1541102096.81,33.7060012817,0,9.50069999695,1026.32517732,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('169',)",3750090896.87,11,3.63952994347,3767111117.49,3767111255.72,3750090896.87,0.0,internal_timestamp,65.2799987793,1541102096.87,33.7060012817,0,9.50069999695,1026.32505887,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('170',)",3750090896.93,11,3.63952994347,3767111117.49,3767111255.72,3750090896.93,0.0,internal_timestamp,65.2570037842,1541102096.93,33.7060012817,0,9.50069999695,1026.3249541,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('171',)",3750090896.99,11,3.63953995705,3767111117.49,3767111255.72,3750090896.99,0.0,internal_timestamp,65.233001709,1541102096.99,33.7061004639,0,9.50059986115,1026.32493868,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('172',)",3750090897.06,11,3.63953995705,3767111117.49,3767111255.72,3750090897.06,0.0,internal_timestamp,65.2109985352,1541102097.06,33.7061004639,0,9.50059986115,1026.32483843,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('173',)",3750090897.12,11,3.63953995705,3767111117.49,3767111255.72,3750090897.12,0.0,internal_timestamp,65.18800354,1541102097.12,33.7061004639,0,9.50069999695,1026.32471723,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('174',)",3750090897.18,11,3.63954997063,3767111117.49,3767111255.72,3750090897.18,0.0,internal_timestamp,65.1610031128,1541102097.18,33.7061004639,0,9.50080013275,1026.32457778,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('175',)",3750090897.24,11,3.63958001137,3767111117.49,3767111255.77,3750090897.24,0.0,internal_timestamp,65.1399993896,1541102097.24,33.7062988281,0,9.50090026855,1026.32462062,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('176',)",3750090897.31,11,3.63961005211,3767111117.49,3767111255.77,3750090897.31,0.0,internal_timestamp,65.1169967651,1541102097.31,33.706401825,0,9.50109958649,1026.32456356,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('177',)",3750090897.37,11,3.63963007927,3767111117.49,3767111255.77,3750090897.37,0.0,internal_timestamp,65.0930023193,1541102097.37,33.7065010071,0,9.50129985809,1026.32449885,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('178',)",3750090897.43,11,3.63965010643,3767111117.49,3767111255.77,3750090897.43,0.0,internal_timestamp,65.0680007935,1541102097.43,33.706401825,0,9.50170040131,1026.3242417,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('179',)",3750090897.49,11,3.63967990875,3767111117.49,3767111255.77,3750090897.49,0.0,internal_timestamp,65.0490036011,1541102097.49,33.7062988281,0,9.50209999084,1026.32400908,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('180',)",3750090897.56,11,3.63970994949,3767111117.49,3767111255.77,3750090897.56,0.0,internal_timestamp,65.0230026245,1541102097.56,33.7061004639,0,9.50269985199,1026.32363716,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('181',)",3750090897.62,11,3.63973999023,3767111117.49,3767111255.77,3750090897.62,0.0,internal_timestamp,64.9960021973,1541102097.62,33.7058982849,0,9.50319957733,1026.32327415,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('182',)",3750090897.68,11,3.6397600174,3767111117.49,3767111255.77,3750090897.68,0.0,internal_timestamp,64.9720001221,1541102097.68,33.7057991028,0,9.50360012054,1026.32302154,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('183',)",3750090897.74,11,3.63978004456,3767111117.49,3767111255.77,3750090897.74,0.0,internal_timestamp,64.9479980469,1541102097.74,33.7056999207,0,9.50380039215,1026.32280182,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('184',)",3750090897.81,11,3.63979005814,3767111117.49,3767111255.77,3750090897.81,0.0,internal_timestamp,64.9260025024,1541102097.81,33.7056999207,0,9.50399971008,1026.32266889,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('185',)",3750090897.87,11,3.63979005814,3767111117.49,3767111255.77,3750090897.87,0.0,internal_timestamp,64.9010009766,1541102097.87,33.7056007385,0,9.50409984589,1026.32246105,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('186',)",3750090897.93,11,3.63980007172,3767111117.49,3767111255.77,3750090897.93,0.0,internal_timestamp,64.8789978027,1541102097.93,33.7056007385,0,9.50419998169,1026.32234437,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('187',)",3750090897.99,11,3.6398100853,3767111117.49,3767111255.78,3750090897.99,0.0,internal_timestamp,64.8519973755,1541102097.99,33.7056007385,0,9.50430011749,1026.32220491,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('188',)",3750090898.06,11,3.6398100853,3767111117.49,3767111255.78,3750090898.06,0.0,internal_timestamp,64.8300018311,1541102098.06,33.7056007385,0,9.50430011749,1026.32210471,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('189',)",3750090898.12,11,3.6398100853,3767111117.49,3767111255.78,3750090898.12,0.0,internal_timestamp,64.8040008545,1541102098.12,33.7056999207,0,9.50430011749,1026.32206373,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('190',)",3750090898.18,11,3.63982009888,3767111117.49,3767111255.78,3750090898.18,0.0,internal_timestamp,64.7789993286,1541102098.18,33.7056999207,0,9.5044002533,1026.32193339,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('191',)",3750090898.24,11,3.63982009888,3767111117.49,3767111255.78,3750090898.24,0.0,internal_timestamp,64.7570037842,1541102098.24,33.7056999207,0,9.5044002533,1026.32183318,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('192',)",3750090898.31,11,3.63983011246,3767111117.49,3767111255.78,3750090898.31,0.0,internal_timestamp,64.733001709,1541102098.31,33.7056007385,0,9.5045003891,1026.3216299,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('193',)",3750090898.37,11,3.63983011246,3767111117.49,3767111255.78,3750090898.37,0.0,internal_timestamp,64.7080001831,1541102098.37,33.7056007385,0,9.50459957123,1026.32149971,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
"('194',)",3750090898.43,11,3.63983988762,3767111117.49,3767111255.78,3750090898.43,0.0,internal_timestamp,64.6849975586,1541102098.43,33.7055015564,0,9.50479984283,1026.32128454,29,13,29,29,29,29,29,13,29,29,44.637117,-124.302617
