obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('104',)",3655326232.06,2,34.302898407,3724598756.05,3724598756.16,3655326232.06,0.0,internal_timestamp,378.630004883,55880,1446337432,6.75029993057,3.4302898407,33.9811792038,1028.39377271,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('105',)",3655326243.06,2,34.3171005249,3724598756.05,3724598756.16,3655326243.06,0.0,internal_timestamp,377.179992676,62746,1446337443,6.76639986038,3.43171005249,33.9816147931,1028.38518386,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('106',)",3655326254.06,2,34.3194007874,3724598756.05,3724598756.16,3655326254.06,0.0,internal_timestamp,375.75,61638,1446337454,6.7704000473,3.43194007874,33.9808871206,1028.3774943,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('107',)",3655326265.07,2,34.3269996643,3724598756.05,3724598756.17,3655326265.07,0.0,internal_timestamp,374.320007324,66632,1446337465,6.78200006485,3.43269996643,33.9784871225,1028.36740845,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('108',)",3655326276.06,2,34.3480987549,3724598756.05,3724598756.17,3655326276.06,0.0,internal_timestamp,372.920013428,61896,1446337476,6.81230020523,3.43480987549,33.9724672562,1028.35194808,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('109',)",3655326287.07,2,34.3660011292,3724598756.05,3724598756.17,3655326287.07,0.0,internal_timestamp,371.589996338,70539,1446337487,6.83510017395,3.43660011292,33.9702975734,1028.34089728,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('110',)",3655326298.07,2,34.3987998962,3724598756.05,3724598756.17,3655326298.07,0.0,internal_timestamp,370.200012207,68880,1446337498,6.87120008469,3.43987998962,33.9714021515,1028.33023433,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('111',)",3655326309.07,2,34.4261016846,3724598756.05,3724598756.17,3655326309.07,0.0,internal_timestamp,368.700012207,67092,1446337509,6.89970016479,3.44261016846,33.9740029365,1028.32132225,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('112',)",3655326320.07,2,34.4402008057,3724598756.05,3724598756.17,3655326320.07,0.0,internal_timestamp,367.269989014,72602,1446337520,6.91319990158,3.44402008057,33.9768571303,1028.31507903,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('113',)",3655326331.07,2,34.4495010376,3724598756.05,3724598756.17,3655326331.07,0.0,internal_timestamp,365.989990234,69487,1446337531,6.92180013657,3.44495010376,33.9792000374,1028.3098241,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('114',)",3655326342.07,2,34.4604988098,3724598756.05,3724598756.17,3655326342.07,0.0,internal_timestamp,364.880004883,66739,1446337542,6.93279981613,3.44604988098,33.9809571935,1028.30454158,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('115',)",3655326353.07,2,34.4866981506,3724598756.05,3724598756.17,3655326353.07,0.0,internal_timestamp,363.920013428,74060,1446337553,6.9577999115,3.44866981506,33.9855106786,1028.30012348,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('116',)",3655326364.07,2,34.510799408,3724598756.05,3724598756.17,3655326364.07,0.0,internal_timestamp,362.980010986,71892,1446337564,6.98360013962,3.4510799408,33.9869586336,1028.29323663,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('117',)",3655326375.07,2,34.5172996521,3724598756.05,3724598756.17,3655326375.07,0.0,internal_timestamp,362.079986572,67929,1446337575,6.99329996109,3.45172996521,33.9849604569,1028.28614828,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('118',)",3655326386.08,2,34.518699646,3724598756.05,3724598756.17,3655326386.08,0.0,internal_timestamp,361.130004883,75889,1446337586,6.99459981918,3.4518699646,33.9856700439,1028.28217071,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('119',)",3655326397.07,2,34.5343017578,3724598756.05,3724598756.17,3655326397.07,0.0,internal_timestamp,360.279998779,72935,1446337597,7.01219987869,3.45343017578,33.9858342551,1028.27586598,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('120',)",3655326408.08,2,34.5320014954,3724598756.05,3724598756.17,3655326408.08,0.0,internal_timestamp,359.390014648,79504,1446337608,7.0109000206,3.45320014954,33.9850237183,1028.2713454,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('121',)",3655326419.08,2,34.5564002991,3724598756.05,3724598756.17,3655326419.08,0.0,internal_timestamp,358.609985352,77297,1446337619,7.04250001907,3.45564002991,33.9810031851,1028.2600452,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('122',)",3655326430.08,2,34.5831985474,3724598756.05,3724598756.17,3655326430.08,0.0,internal_timestamp,358.0,75560,1446337630,7.07450008392,3.45831985474,33.9791267585,1028.25113875,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('123',)",3655326441.08,2,34.5914001465,3724598756.05,3724598756.17,3655326441.08,0.0,internal_timestamp,357.350006104,78890,1446337641,7.084400177,3.45914001465,33.9786686958,1028.24636742,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('124',)",3655326452.08,2,34.5965995789,3724598756.05,3724598756.17,3655326452.08,0.0,internal_timestamp,356.690002441,80708,1446337652,7.09049987793,3.45965995789,33.9786701758,1028.24246286,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('125',)",3655326463.08,2,34.6027984619,3724598756.05,3724598756.17,3655326463.08,0.0,internal_timestamp,355.950012207,78562,1446337663,7.09829998016,3.46027984619,33.9781304945,1028.23752005,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('126',)",3655326474.09,2,34.6085014343,3724598756.05,3724598756.17,3655326474.09,0.0,internal_timestamp,355.290008545,86796,1446337674,7.10599994659,3.46085014343,33.9771092118,1028.2325792,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('127',)",3655326485.08,2,34.6115989685,3724598756.05,3724598756.17,3655326485.08,0.0,internal_timestamp,354.619995117,84340,1446337685,7.10989999771,3.46115989685,33.9769807527,1028.22884611,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('128',)",3655326496.08,2,34.6134986877,3724598756.05,3724598756.17,3655326496.08,0.0,internal_timestamp,353.970001221,82051,1446337696,7.11199998856,3.46134986877,33.9773031056,1028.2258204,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('129',)",3655326507.09,2,34.6152992249,3724598756.05,3724598756.17,3655326507.09,0.0,internal_timestamp,353.329986572,90368,1446337707,7.11429977417,3.46152992249,33.9773161684,1028.22256844,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('130',)",3655326518.09,2,34.6152992249,3724598756.05,3724598756.17,3655326518.09,0.0,internal_timestamp,352.609985352,87541,1446337718,7.1140999794,3.46152992249,33.9778572518,1028.21972826,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('131',)",3655326529.09,2,34.6250991821,3724598756.05,3724598756.17,3655326529.09,0.0,internal_timestamp,351.739990234,85761,1446337729,7.12699985504,3.46250991821,33.9763003273,1028.21264693,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3655326540.08,2,34.6321983337,3724598756.05,3724598756.17,3655326540.08,0.0,internal_timestamp,350.839996338,84014,1446337740,7.13609981537,3.46321983337,33.9755416399,1028.2066075,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3655326551.09,2,34.6391983032,3724598756.05,3724598756.17,3655326551.09,0.0,internal_timestamp,349.929992676,93419,1446337751,7.14470005035,3.46391983032,33.9751696942,1028.20089811,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3655326562.09,2,34.6523017883,3724598756.05,3724598756.17,3655326562.09,0.0,internal_timestamp,348.869995117,89679,1446337762,7.16120004654,3.46523017883,33.9737708342,1028.19254312,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3655326573.09,2,34.6571006775,3724598756.05,3724598756.17,3655326573.09,0.0,internal_timestamp,347.899993896,86894,1446337773,7.16650009155,3.46571006775,33.9742653122,1028.18771957,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3655326584.1,2,34.6646003723,3724598756.05,3724598756.17,3655326584.1,0.0,internal_timestamp,347.049987793,95995,1446337784,7.17570018768,3.46646003723,33.9738190051,1028.1821368,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3655326595.11,2,34.6735992432,3724598756.05,3724598756.17,3655326595.11,0.0,internal_timestamp,346.279998779,109755,1446337795,7.1861000061,3.46735992432,33.9737903814,1028.17707192,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3655326606.09,2,34.6740989685,3724598756.05,3724598756.17,3655326606.09,0.0,internal_timestamp,345.559997559,91717,1446337806,7.18720006943,3.46740989685,33.9736000911,1028.17346784,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3655326617.1,2,34.6817016602,3724598756.05,3724598756.17,3655326617.1,0.0,internal_timestamp,344.640014648,99292,1446337817,7.19640016556,3.46817016602,33.9732981416,1028.16767688,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3655326628.1,2,34.7284011841,3724598756.05,3724598756.17,3655326628.1,0.0,internal_timestamp,343.720001221,96410,1446337828,7.2484998703,3.47284011841,33.9734942262,1028.15598848,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('141',)",3655326639.09,2,34.7751998901,3724598756.05,3724598756.17,3655326639.09,0.0,internal_timestamp,342.880004883,93580,1446337839,7.3029999733,3.47751998901,33.9713856505,1028.14247703,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('142',)",3655326650.1,2,34.7764015198,3724598756.05,3724598756.18,3655326650.1,0.0,internal_timestamp,342.079986572,99322,1446337850,7.30219984055,3.47764015198,33.9738557466,1028.14087463,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('143',)",3655326661.1,2,34.785900116,3724598756.05,3724598756.18,3655326661.1,0.0,internal_timestamp,341.290008545,95158,1446337861,7.3126001358,3.4785900116,33.9743674752,1028.13613099,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('144',)",3655326672.1,2,34.8054008484,3724598756.05,3724598756.18,3655326672.1,0.0,internal_timestamp,340.5,102231,1446337872,7.33540010452,3.48054008484,33.9736009216,1028.12855344,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('145',)",3655326683.1,2,34.8185997009,3724598756.05,3724598756.18,3655326683.1,0.0,internal_timestamp,339.640014648,98165,1446337883,7.35209989548,3.48185997009,33.9719945581,1028.12089428,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('146',)",3655326694.1,2,34.8250999451,3724598756.05,3724598756.18,3655326694.1,0.0,internal_timestamp,338.739990234,103653,1446337894,7.35879993439,3.48250999451,33.972920976,1028.1165157,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('147',)",3655326705.11,2,34.8264007568,3724598756.05,3724598756.18,3655326705.11,0.0,internal_timestamp,337.679992676,108844,1446337905,7.36009979248,3.48264007568,33.9735653064,1028.11198275,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('148',)",3655326716.11,2,34.8306007385,3724598756.05,3724598756.18,3655326716.11,0.0,internal_timestamp,336.619995117,106360,1446337916,7.36569976807,3.48306007385,33.9731481317,1028.10598117,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('149',)",3655326727.1,2,34.8339004517,3724598756.05,3724598756.18,3655326727.1,0.0,internal_timestamp,335.559997559,103373,1446337927,7.36940002441,3.48339004517,33.9736124767,1028.10095193,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('150',)",3655326738.11,2,34.8376998901,3724598756.05,3724598756.18,3655326738.11,0.0,internal_timestamp,334.570007324,111808,1446337938,7.37410020828,3.48376998901,33.9736072854,1028.09572641,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('151',)",3655326749.11,2,34.8418998718,3724598756.05,3724598756.18,3655326749.11,0.0,internal_timestamp,333.589996338,113955,1446337949,7.38170003891,3.48418998718,33.9711959239,1028.0882298,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('152',)",3655326760.11,2,34.8386001587,3724598756.05,3724598756.18,3655326760.11,0.0,internal_timestamp,332.549987793,107990,1446337960,7.3860001564,3.48386001587,33.9639093198,1028.07712269,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('153',)",3655326771.11,2,34.8382987976,3724598756.05,3724598756.18,3655326771.11,0.0,internal_timestamp,331.619995117,114166,1446337971,7.38670015335,3.48382987976,33.9633409396,1028.07232133,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('154',)",3655326782.11,2,34.8372993469,3724598756.05,3724598756.18,3655326782.11,0.0,internal_timestamp,330.600006104,110002,1446337982,7.38630008698,3.48372993469,33.9631340059,1028.06755475,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('155',)",3655326793.11,2,34.8371009827,3724598756.05,3724598756.18,3655326793.11,0.0,internal_timestamp,329.529998779,107037,1446337993,7.38630008698,3.48371009827,33.9634282766,1028.06289334,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('156',)",3655326804.12,2,34.8343009949,3724598756.05,3724598756.18,3655326804.12,0.0,internal_timestamp,328.470001221,115271,1446338004,7.3859000206,3.48343009949,33.9612884511,1028.05642731,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('157',)",3655326815.11,2,34.8265991211,3724598756.05,3724598756.18,3655326815.11,0.0,internal_timestamp,327.390014648,111145,1446338015,7.38170003891,3.48265991211,33.9575580027,1028.04918374,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('158',)",3655326826.12,2,34.8240013123,3724598756.05,3724598756.18,3655326826.12,0.0,internal_timestamp,326.190002441,117829,1446338026,7.38129997253,3.48240013123,33.9557037544,1028.04230104,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('159',)",3655326837.11,2,34.8224983215,3724598756.05,3724598756.18,3655326837.11,0.0,internal_timestamp,324.980010986,114541,1446338037,7.38019990921,3.48224983215,33.9557255431,1028.03694769,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('160',)",3655326848.12,2,34.8232002258,3724598756.05,3724598756.18,3655326848.12,0.0,internal_timestamp,323.690002441,121192,1446338048,7.3814997673,3.48232002258,33.955830273,1028.03093875,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('161',)",3655326859.12,2,34.8244018555,3724598756.05,3724598756.18,3655326859.12,0.0,internal_timestamp,322.299987793,118784,1446338059,7.38199996948,3.48244018555,33.9573061755,1028.0256662,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('162',)",3655326870.12,2,34.8470993042,3724598756.05,3724598756.18,3655326870.12,0.0,internal_timestamp,321.0,123016,1446338070,7.41520023346,3.48470993042,33.9500818095,1028.00914478,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('163',)",3655326881.12,2,34.8503990173,3724598756.05,3724598756.18,3655326881.12,0.0,internal_timestamp,319.619995117,120249,1446338081,7.41800022125,3.48503990173,33.951577944,1028.00359381,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('164',)",3655326892.12,2,34.8566017151,3724598756.05,3724598756.18,3655326892.12,0.0,internal_timestamp,317.709991455,117717,1446338092,7.4264998436,3.48566017151,33.9509031724,1027.99307243,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('165',)",3655326903.13,2,34.8750991821,3724598756.05,3724598756.19,3655326903.13,0.0,internal_timestamp,315.660003662,130420,1446338103,7.4484000206,3.48750991821,33.9505208084,1027.98015396,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('166',)",3655326914.12,2,34.8837013245,3724598756.05,3724598756.19,3655326914.12,0.0,internal_timestamp,313.899993896,121184,1446338114,7.45739984512,3.48837013245,33.951881869,1027.97183962,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('167',)",3655326925.13,2,34.8949012756,3724598756.05,3724598756.19,3655326925.13,0.0,internal_timestamp,312.130004883,127983,1446338125,7.46920013428,3.48949012756,33.9533236153,1027.96312681,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('168',)",3655326936.13,2,34.9165992737,3724598756.05,3724598756.19,3655326936.13,0.0,internal_timestamp,310.290008545,125411,1446338136,7.4890999794,3.49165992737,33.9582460055,1027.95561973,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('169',)",3655326947.12,2,34.9594993591,3724598756.05,3724598756.19,3655326947.12,0.0,internal_timestamp,308.480010986,123728,1446338147,7.53149986267,3.49594993591,33.9641060016,1027.94563121,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('170',)",3655326958.13,2,35.0127983093,3724598756.05,3724598756.19,3655326958.13,0.0,internal_timestamp,306.679992676,130551,1446338158,7.60890007019,3.50127983093,33.9470458643,1027.91246202,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('171',)",3655326969.13,2,35.0307998657,3724598756.05,3724598756.19,3655326969.13,0.0,internal_timestamp,304.829986572,128945,1446338169,7.63019990921,3.50307998657,33.9465881865,1027.90045704,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('172',)",3655326980.13,2,35.0383987427,3724598756.05,3724598756.19,3655326980.13,0.0,internal_timestamp,303.179992676,126446,1446338180,7.63770008087,3.50383987427,33.9482567254,1027.89310067,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('173',)",3655326991.13,2,35.0457992554,3724598756.05,3724598756.19,3655326991.13,0.0,internal_timestamp,301.670013428,133137,1446338191,7.64639997482,3.50457992554,33.9484765146,1027.88506998,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('174',)",3655327002.13,2,35.0614013672,3724598756.05,3724598756.19,3655327002.13,0.0,internal_timestamp,300.320007324,128377,1446338202,7.66750001907,3.50614013672,33.9453859694,1027.87331198,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('175',)",3655327013.13,2,35.0629997253,3724598756.05,3724598756.19,3655327013.13,0.0,internal_timestamp,299.070007324,134176,1446338213,7.66979980469,3.50629997253,33.9454608283,1027.86731567,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('176',)",3655327024.13,2,35.0658988953,3724598756.05,3724598756.19,3655327024.13,0.0,internal_timestamp,297.700012207,130156,1446338224,7.6736998558,3.50658988953,33.9454360652,1027.86045261,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('177',)",3655327035.14,2,35.0881996155,3724598756.05,3724598756.19,3655327035.14,0.0,internal_timestamp,296.220001221,137800,1446338235,7.70190000534,3.50881996155,33.9427087448,1027.84731316,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('178',)",3655327046.13,2,35.0954017639,3724598756.05,3724598756.19,3655327046.13,0.0,internal_timestamp,294.809997559,133599,1446338246,7.71509981155,3.50954017639,33.9382895015,1027.83542143,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('179',)",3655327057.14,2,35.0997009277,3724598756.05,3724598756.11,3655327057.14,0.0,internal_timestamp,292.989990234,139394,1446338257,7.72139978409,3.50997009277,33.9376494598,1027.82565846,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('180',)",3655327068.13,2,35.1007003784,3724598756.05,3724598756.11,3655327068.13,0.0,internal_timestamp,291.079986572,134799,1446338268,7.72349977493,3.51007003784,33.9375857813,1027.81656884,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('181',)",3655327079.13,2,35.099899292,3724598756.05,3724598756.11,3655327079.13,0.0,internal_timestamp,289.410003662,132668,1446338279,7.72329998016,3.5099899292,33.9377078607,1027.80906728,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
